unit,sector,na_item,geo\time	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
MIO_EUR,S13,B9,CY	-1543.5 	-890.7 	-1129.7 	-1122.1 	-911.6 	-1014.7 	164.6 	566.1 	-166.9 	-325.8 	-513.2 	-759.6 	-490.0 	-239.5 	-236.3 	-394.0 	-349.0 	-403.3 	-235.0 	-55.1 
MIO_EUR,S13,B9,CZ	-3012.6 	-1962.0 	-6362.6 	-4479.3 	-6902.3 	-8180.0 	-3391.7 	-958.1 	-2790.2 	-3403.2 	-2599.4 	-5631.7 	-5444.7 	-4015.0 	-2310.8 	-2089.7 	-2760.3 	-1899.0 	-1617.9 	-5659.7 
MIO_EUR,S13,B9,DE	8931.0 	-3118.0 	-2421.0 	-25863.0 	-108904.0 	-79590.0 	-4531.0 	4706.0 	-41200.0 	-78619.0 	-84939.0 	-92702.0 	-87139.0 	-67828.0 	18179.0 	-35066.0 	-50752.9 	-57681.0 	-69891.1 	-186842.2 
MIO_EUR,S13,B9,DK	3965.6 	-3198.0 	-9058.7 	-5095.7 	-6590.4 	-6471.5 	7668.6 	11716.9 	11247.5 	10546.0 	4196.6 	-257.4 	-29.2 	2099.1 	3359.8 	1450.9 	-614.5 	-1838.1 	-3670.3 	-5120.2 
MIO_EUR,S13,B9,EA17	-260317.8 	-293315.2 	-358475.7 	-404294.9 	-585784.2 	-577212.0 	-205808.0 	-59441.3 	-132102.0 	-218930.3 	-240691.3 	-248747.9 	-205918.5 	-148466.6 	-18522.7 	-101093.5 	-155664.9 	-185007.3 	-257694.7 	-422067.3 
MIO_EUR,S13,B9,EA18	-260683.9 	-293519.0 	-358656.2 	-404973.8 	-587289.9 	-578907.5 	-206811.1 	-59590.5 	-132207.6 	-218989.5 	-240811.6 	-248910.4 	-206145.0 	-148650.9 	-18757.8 	-101356.5 	-155663.1 	-184926.0 	-257714.4 	-422126.4 
MIO_EUR,S13,B9,EA19	-260926.9 	-294435.9 	-359705.2 	-407769.7 	-589224.0 	-581360.1 	-207819.1 	-59827.3 	-132273.1 	-219061.6 	-241065.5 	-249121.1 	-206426.4 	-149133.4 	-19155.6 	-101646.9 	-155967.1 	-185974.9 	-257929.1 	-422205.6 
MIO_EUR,S13,B9,EE	146.9 	-27.0 	-46.4 	193.1 	27.6 	-308.9 	-440.4 	441.4 	393.0 	126.5 	231.9 	157.0 	32.7 	13.9 	-4.2 	-178.4 	-38.4 	96.6 	-13.1 	31.3 
MIO_EUR,S13,B9,EL	-6346.0 	-22451.0 	-16855.0 	-21205.0 	-25333.0 	-35990.0 	-24606.0 	-15607.0 	-12954.0 	-12331.0 	-17101.0 	-14009.0 	-9847.0 	-8319.0 	-5810.3 	-8107.6 	-8089.9 	-7652.0 	-9374.5 	-10184.6 
MIO_EUR,S13,B9,ES	-61319.0 	-71241.0 	-108903.0 	-101265.0 	-101445.0 	-118237.0 	-49385.0 	21620.0 	22144.0 	11229.0 	-364.0 	-2960.0 	-3106.0 	-3839.0 	-6608.0 	-7861.0 	-16260.0 	-20333.0 	-27135.6 	-32998.5 
MIO_EUR,S13,B9,EU25	-411933.4 	-439427.6 	-566589.2 	-585572.2 	-810425.3 	-805224.5 	-310392.6 	-113092.9 	-194969.7 	-291877.9 	-320761.8 	-334241.2 	-269469.7 	-152908.7 	3475.8 	-95116.3 	-170163.9 	-229516.5 	-319211.2 	-507717.6 
MIO_EUR,S13,B9,EU27	-416475.4 	-442888.4 	-571065.5 	-593600.5 	-820316.0 	-817710.8 	-317741.8 	-116368.2 	-196660.6 	-292559.1 	-321127.1 	-335100.9 	-270645.2 	-154324.9 	1502.6 	-96595.0 	-171218.9 	-230832.1 	: 	: 
MIO_EUR,S13,B9,EU28	-418884.9 	-445217.4 	-573413.1 	-597078.0 	-822971.1 	-820313.4 	-319052.4 	-117422.1 	-197959.6 	-293893.8 	-322805.9 	-336480.7 	-271655.9 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,S13,B9,FI	-6832.0 	-5145.0 	-4240.0 	-1999.0 	-4904.0 	-4583.0 	8090.0 	9570.0 	6781.0 	4260.0 	3499.0 	3701.0 	6037.0 	7197.0 	9341.0 	2137.0 	1956.9 	-1353.8 	-3380.8 	-6085.8 
MIO_EUR,S13,B9,FR	-84127.0 	-86397.0 	-100448.0 	-104961.0 	-135795.0 	-138878.0 	-63532.9 	-49491.7 	-43400.3 	-56089.2 	-59687.7 	-63195.9 	-49226.0 	-22189.0 	-19583.6 	-22225.5 	-32494.2 	-46751.2 	-49598.1 	-63105.0 
MIO_EUR,S13,B9,HR	-2409.5 	-2329.1 	-2347.6 	-3477.5 	-2655.1 	-2602.6 	-1310.6 	-1053.9 	-1299.0 	-1334.7 	-1678.8 	-1379.8 	-1010.7 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,S13,B9,HU	-2630.8 	-2520.3 	-2289.7 	-5505.5 	-4442.2 	-4298.3 	-3912.0 	-5145.4 	-8522.9 	-7079.4 	-5304.4 	-5370.1 	-6343.7 	-2433.1 	-1553.8 	-2365.2 	-3237.5 	-2307.0 	-1605.8 	-3051.7 
MIO_EUR,S13,B9,IE	-7331.5 	-10152.7 	-14065.0 	-21803.7 	-53677.5 	-23439.7 	-13101.4 	536.9 	5195.8 	2182.4 	2170.7 	1091.4 	-435.6 	1182.8 	5274.7 	2239.5 	1630.6 	969.0 	-153.0 	-1134.2 
MIO_EUR,S13,B9,IT	-49038.0 	-47307.0 	-48102.0 	-56954.0 	-68121.0 	-82881.0 	-43936.0 	-24571.0 	-55549.0 	-62172.0 	-51662.0 	-47473.0 	-41358.0 	-44074.0 	-16404.0 	-21147.0 	-34176.1 	-32944.8 	-68572.8 	-64941.7 
MIO_EUR,S13,B9,LT	-243.0 	-916.9 	-1049.0 	-2795.9 	-1934.1 	-2452.6 	-1008.0 	-236.8 	-65.5 	-72.1 	-253.9 	-210.7 	-281.5 	-482.5 	-397.8 	-290.5 	-304.1 	-1048.9 	-214.6 	-79.3 
MIO_EUR,S13,B9,LU	702.1 	319.2 	69.9 	201.5 	-213.0 	-194.7 	1228.9 	1517.0 	464.5 	48.3 	-294.3 	141.2 	564.7 	1399.7 	1319.6 	717.0 	614.1 	610.1 	212.5 	400.8 
MIO_EUR,S13,B9,LV	-366.1 	-203.8 	-180.6 	-678.8 	-1505.8 	-1695.5 	-1003.1 	-149.2 	-105.6 	-59.2 	-120.3 	-162.5 	-226.5 	-184.3 	-235.1 	-263.0 	1.8 	81.3 	-19.8 	-59.1 
MIO_EUR,S13,B9,MT	-168.6 	-198.5 	-257.4 	-177.8 	-211.1 	-201.9 	-255.3 	-129.8 	-140.8 	-138.7 	-213.4 	-435.8 	-255.4 	-277.8 	-242.0 	-257.5 	-328.7 	-235.6 	-230.6 	-98.3 
MIO_EUR,S13,B9,NL	-15618.0 	-15537.0 	-25064.0 	-27572.0 	-31522.0 	-33538.0 	1430.0 	1298.0 	1219.0 	-1397.0 	-9026.0 	-15283.0 	-10283.0 	-1660.0 	8420.0 	1353.0 	-3496.7 	-4631.1 	-6065.1 	-29348.7 
MIO_EUR,S13,B9,NO	34395.6 	42483.3 	54922.5 	48178.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,S13,B9,PL	-13566.7 	-15859.9 	-14363.5 	-18442.7 	-27228.6 	-23030.3 	-13202.6 	-5807.0 	-9812.4 	-9765.8 	-10558.5 	-11684.7 	-10183.0 	-10160.1 	-5537.1 	-3576.2 	-6446.1 	-6392.2 	-5716.0 	-4544.4 
MIO_EUR,S13,B9,PT	-12446.2 	-8245.2 	-9529.1 	-13006.1 	-20100.2 	-17203.6 	-6735.7 	-5279.4 	-7194.5 	-9826.6 	-9438.7 	-6462.5 	-4764.3 	-6504.0 	-4130.1 	-3625.8 	-4856.3 	-3828.1 	-4577.8 	-4713.4 
MIO_EUR,S13,B9,RO	-2074.5 	-3133.5 	-4216.4 	-7215.5 	-8700.3 	-10972.5 	-7940.6 	-3632.5 	-2186.6 	-923.6 	-744.3 	-786.2 	-973.0 	-1582.7 	-1897.3 	-1490.7 	-1199.9 	-1392.1 	-1035.1 	-572.2 
MIO_EUR,S13,B9,SE	-7366.7 	-5956.8 	-3938.7 	-353.9 	-107.6 	-2222.3 	6882.3 	11897.2 	7315.1 	5672.3 	1003.3 	-3853.1 	-4121.7 	3853.0 	9119.0 	1979.0 	2037.0 	-3627.4 	-7004.6 	-14129.8 
MIO_EUR,S13,B9,SI	-1882.8 	-5386.3 	-1491.0 	-2427.2 	-2044.2 	-2127.0 	-537.3 	-31.1 	-380.1 	-389.7 	-545.0 	-688.8 	-602.1 	-902.7 	-797.9 	-631.3 	-460.6 	-423.0 	-185.7 	-1331.2 
MIO_EUR,S13,B9,SK	-2097.6 	-1953.8 	-3039.2 	-2884.6 	-5032.0 	-5022.5 	-1541.3 	-1074.9 	-1616.3 	-1124.2 	-801.1 	-812.6 	-2127.6 	-1528.1 	-2686.9 	-1418.2 	-1057.5 	-1189.3 	-1651.6 	-509.9 
MIO_EUR,S13,B9,UK	-128395.3 	-115494.7 	-170870.8 	-143925.4 	-175930.2 	-179661.9 	-96618.0 	-64969.2 	-60133.8 	-68786.2 	-66433.9 	-58323.1 	-36920.9 	6880.9 	19554.4 	11131.9 	-3175.5 	-27477.8 	-41667.6 	-53006.3 
MIO_EUR,S13,D41PAY,AT	8076.6 	8383.1 	8621.8 	8615.4 	8546.6 	9038.9 	8643.5 	8892.3 	8390.4 	8180.7 	7283.2 	7373.1 	7809.8 	7953.1 	7606.6 	7004.1 	6979.6 	6769.5 	7338.5 	7376.8 
MIO_EUR,S13,D41PAY,BE	12580.8 	13059.2 	13825.3 	13637.9 	13170.7 	13337.8 	14032.3 	13722.4 	13371.9 	13574.5 	14352.8 	15232.2 	15956.4 	17370.7 	17213.6 	16807.1 	17255.0 	17429.6 	18857.9 	19819.3 
MIO_EUR,S13,D41PAY,BG	369.7 	313.7 	336.5 	297.4 	266.2 	271.3 	312.2 	362.5 	353.3 	374.2 	389.1 	409.1 	386.2 	663.7 	586.1 	455.2 	485.2 	652.2 	1541.8 	1413.3 
MIO_EUR,S13,D41PAY,CY	498.2 	563.4 	566.4 	430.2 	394.8 	436.1 	492.0 	489.0 	479.8 	480.0 	419.9 	415.5 	354.0 	362.5 	338.0 	278.3 	261.4 	193.1 	174.8 	141.2 
MIO_EUR,S13,D41PAY,CZ	2037.4 	2117.8 	2299.5 	2156.3 	2080.2 	1845.8 	1612.6 	1482.5 	1285.1 	1183.0 	1028.4 	918.4 	956.7 	698.4 	509.4 	555.0 	634.0 	569.0 	591.5 	455.0 
MIO_EUR,S13,D41PAY,DE	51477.0 	56010.0 	63085.0 	67500.0 	63850.0 	64962.0 	68469.0 	66994.0 	64684.0 	63118.0 	63221.0 	64623.0 	65099.0 	65510.0 	66390.0 	62791.0 	66197.9 	65313.6 	67335.7 	68160.5 
MIO_EUR,S13,D41PAY,DK	3992.3 	4393.6 	4607.7 	4885.6 	4620.7 	4435.6 	3466.6 	3778.8 	4038.3 	4374.7 	5075.4 	5347.0 	5880.2 	6224.2 	6643.0 	6906.2 	7170.6 	7701.7 	8321.1 	8267.2 
MIO_EUR,S13,D41PAY,EA17	267204.0 	276917.1 	295977.4 	291356.4 	261648.5 	259365.5 	282428.8 	268419.8 	250294.5 	246187.1 	246060.4 	250784.2 	260410.1 	270164.7 	265615.3 	260721.6 	283366.0 	295949.5 	317639.5 	300047.1 
MIO_EUR,S13,D41PAY,EA18	267541.3 	277255.1 	296339.5 	291715.7 	261959.0 	259649.9 	282562.9 	268499.7 	250368.2 	246257.6 	246141.9 	250861.0 	260483.2 	270249.6 	265696.1 	260766.4 	283407.4 	295999.6 	317700.7 	300079.6 
MIO_EUR,S13,D41PAY,EA19	268114.0 	277869.9 	296998.1 	292291.3 	262468.9 	259983.1 	282777.0 	268692.0 	250536.2 	246418.3 	246305.6 	251066.8 	260681.2 	270455.4 	265912.6 	260917.7 	283521.0 	296064.9 	317755.8 	300097.4 
MIO_EUR,S13,D41PAY,EE	20.8 	21.3 	26.0 	21.5 	19.4 	26.8 	34.1 	26.9 	22.5 	21.4 	21.3 	20.1 	20.3 	15.4 	17.6 	20.1 	29.5 	16.7 	21.6 	13.8 
MIO_EUR,S13,D41PAY,EL	6989.0 	7276.0 	9743.0 	15067.0 	13239.0 	11972.0 	11653.0 	10469.0 	9623.0 	9353.0 	9269.0 	8761.0 	9103.0 	9566.0 	9797.5 	10610.7 	9936.2 	10524.7 	11786.7 	11193.4 
MIO_EUR,S13,D41PAY,ES	35291.0 	34669.0 	30922.0 	26315.0 	20248.0 	18348.0 	17256.0 	16892.0 	16100.0 	16220.0 	17101.0 	18468.0 	19693.0 	20690.0 	20424.0 	20316.0 	22395.6 	23561.7 	25401.8 	23150.1 
MIO_EUR,S13,D41PAY,EU25	350058.7 	360712.0 	382324.4 	377260.9 	338906.2 	313449.6 	348283.6 	339018.5 	313303.9 	306679.3 	302291.6 	304537.7 	318723.4 	332272.5 	334185.7 	: 	: 	: 	: 	: 
MIO_EUR,S13,D41PAY,EU27	352916.8 	363545.0 	384997.6 	379700.2 	341073.4 	315530.3 	349591.5 	340269.4 	314473.1 	308038.6 	303561.6 	305788.0 	320306.4 	334490.6 	336374.6 	: 	: 	: 	: 	: 
MIO_EUR,S13,D41PAY,EU28	354410.3 	365062.7 	386487.7 	381063.7 	342212.9 	316563.0 	350518.6 	341069.4 	315211.8 	308732.1 	304191.5 	306321.1 	320805.4 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,S13,D41PAY,FI	2536.0 	2560.0 	2840.0 	2745.0 	2497.0 	2414.0 	2713.0 	2650.0 	2581.0 	2653.0 	2686.0 	2755.0 	3013.0 	3693.0 	3699.0 	3680.0 	4085.7 	4545.8 	4226.6 	3935.0 
MIO_EUR,S13,D41PAY,FR	46086.0 	47941.0 	53851.0 	53628.0 	47667.0 	46522.0 	56154.7 	50968.3 	46752.1 	46469.9 	45807.8 	44823.3 	45608.8 	44608.1 	41715.2 	41099.0 	43608.6 	43404.4 	43234.9 	40308.8 
MIO_EUR,S13,D41PAY,HR	1493.6 	1517.7 	1490.1 	1363.6 	1139.5 	1032.7 	927.2 	799.9 	738.7 	693.5 	629.9 	533.1 	499.0 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,S13,D41PAY,HU	4214.2 	4592.9 	4544.3 	4196.6 	4048.4 	4228.0 	4374.9 	4118.9 	3537.1 	3692.5 	3626.7 	3021.1 	2866.3 	2809.9 	2699.8 	3073.4 	3049.2 	3524.7 	3324.4 	3093.9 
MIO_EUR,S13,D41PAY,IE	7506.4 	7666.2 	7156.8 	5888.2 	4920.6 	3411.5 	2397.5 	1979.2 	1846.3 	1737.4 	1709.2 	1769.7 	1788.2 	1757.0 	2107.3 	2189.9 	2690.8 	2706.4 	2624.7 	2718.0 
MIO_EUR,S13,D41PAY,IT	75043.0 	77879.0 	84086.0 	76416.0 	68836.0 	69457.0 	80461.0 	76660.0 	68869.0 	67175.0 	66723.0 	69144.0 	73420.0 	79045.0 	75964.0 	74956.0 	89023.9 	100241.7 	114238.4 	99789.4 
MIO_EUR,S13,D41PAY,LT	572.7 	614.8 	658.6 	575.6 	509.9 	333.2 	214.1 	192.3 	168.0 	160.7 	163.7 	205.8 	198.0 	205.8 	216.5 	151.3 	113.6 	65.3 	55.1 	17.8 
MIO_EUR,S13,D41PAY,LU	190.1 	200.7 	208.3 	201.5 	160.3 	141.4 	130.2 	102.7 	71.2 	56.9 	53.0 	66.3 	74.8 	80.4 	82.8 	86.3 	92.7 	84.8 	88.2 	86.8 
MIO_EUR,S13,D41PAY,LV	337.3 	338.0 	362.1 	359.3 	310.5 	284.4 	134.1 	79.8 	73.7 	70.4 	81.5 	76.7 	73.2 	84.9 	80.8 	44.8 	41.4 	50.1 	61.2 	32.5 
MIO_EUR,S13,D41PAY,MT	230.9 	219.1 	215.1 	216.9 	203.2 	200.8 	205.0 	200.3 	199.3 	193.9 	180.7 	169.7 	183.1 	169.5 	178.1 	147.2 	102.6 	81.1 	58.7 	51.0 
MIO_EUR,S13,D41PAY,NL	9551.0 	9907.0 	10606.0 	11295.0 	11162.0 	12494.0 	12995.0 	11998.0 	11623.0 	11800.0 	12138.0 	12036.0 	12783.0 	13806.0 	14808.0 	16071.0 	16299.0 	16236.7 	16819.3 	17569.5 
MIO_EUR,S13,D41PAY,NO	2332.4 	2643.4 	2894.5 	3210.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,S13,D41PAY,PL	7998.7 	9853.5 	10329.5 	9608.8 	9006.4 	7772.4 	7741.0 	6830.1 	6495.0 	6050.0 	5574.4 	5696.7 	6055.6 	6628.1 	5616.7 	: 	: 	: 	: 	: 
MIO_EUR,S13,D41PAY,PT	8502.3 	8258.3 	8214.4 	7604.4 	5268.1 	5218.4 	5556.2 	5174.0 	4599.1 	4046.3 	3893.8 	3884.9 	4045.4 	4060.4 	3864.1 	3523.0 	3475.3 	3958.3 	4666.1 	5038.9 
MIO_EUR,S13,D41PAY,RO	2488.3 	2519.3 	2336.6 	2141.9 	1901.0 	1809.3 	995.7 	888.5 	815.9 	985.2 	880.9 	841.1 	1196.8 	1554.4 	1602.8 	1704.5 	1476.1 	1390.6 	518.8 	452.3 
MIO_EUR,S13,D41PAY,SE	3054.8 	3537.1 	3916.9 	4581.7 	3925.7 	3586.6 	5496.2 	5932.6 	5488.0 	5526.8 	5261.3 	6225.8 	8124.8 	6945.3 	9295.0 	9704.9 	10322.0 	11656.9 	11716.1 	10279.2 
MIO_EUR,S13,D41PAY,SI	1183.9 	919.9 	729.8 	698.2 	591.1 	474.1 	415.9 	437.2 	431.8 	446.6 	460.5 	503.5 	537.8 	537.6 	515.8 	489.7 	423.7 	426.2 	344.7 	341.1 
MIO_EUR,S13,D41PAY,SK	1441.0 	1383.8 	1280.3 	1076.1 	874.7 	910.6 	820.4 	764.7 	650.2 	660.6 	740.3 	738.9 	920.5 	940.1 	893.7 	652.2 	508.5 	455.2 	420.9 	353.5 
MIO_EUR,S13,D41PAY,UK	60647.3 	58347.3 	59628.5 	59540.5 	52755.8 	31598.1 	42815.3 	48183.7 	41924.2 	39434.0 	35419.8 	32262.0 	34158.7 	38511.3 	43509.2 	40273.9 	45147.1 	42799.1 	34245.6 	31595.5 
MIO_EUR,S13,GD,AT	277383.1 	260924.7 	258850.0 	253673.0 	242743.1 	228165.8 	200024.1 	182983.8 	178658.2 	172841.7 	156500.6 	151286.3 	150019.1 	146328.4 	140419.8 	135123.3 	124559.2 	117788.4 	124352.4 	124398.7 
MIO_EUR,S13,GD,BE	427307.3 	412555.6 	403147.2 	387619.8 	363697.8 	346904.5 	327255.4 	299642.5 	297050.0 	294681.1 	288258.7 	285707.7 	287955.9 	285882.1 	280864.6 	279354.3 	277158.6 	275486.4 	277987.7 	287975.2 
MIO_EUR,S13,GD,BG	11535.0 	7532.0 	7356.6 	6284.2 	5856.1 	5108.7 	4847.5 	5296.9 	5721.0 	6388.6 	7526.2 	8126.5 	8890.2 	10269.8 	10168.5 	9647.4 	9125.8 	9266.9 	: 	: 
MIO_EUR,S13,GD,CY	18818.6 	18518.8 	15430.9 	12869.3 	10769.7 	9964.9 	8493.1 	9370.3 	9504.9 	9502.3 	8963.3 	8093.3 	7246.2 	6567.5 	5930.9 	5416.8 	4981.6 	4478.1 	3896.2 	3589.5 
MIO_EUR,S13,GD,CZ	65668.9 	67155.6 	71804.5 	62298.5 	60193.8 	50454.4 	42817.7 	40014.6 	35614.7 	31474.4 	28559.4 	24327.5 	21958.3 	18266.5 	11525.8 	9420.9 	8482.0 	6237.7 	6135.2 	6141.1 
MIO_EUR,S13,GD,DE	2184301.6 	2181924.1 	2195818.9 	2118534.6 	2090036.7 	1783668.7 	1666170.4 	1598061.8 	1588545.4 	1540310.7 	1469116.7 	1397938.0 	1309138.5 	1256946.7 	1245782.2 	1239567.7 	1198968.2 	1144122.2 	1114813.8 	1080672.0 
MIO_EUR,S13,GD,DK	116428.4 	113916.6 	113999.9 	114452.4 	103472.8 	92986.7 	80547.4 	63755.0 	71183.3 	79532.4 	89394.7 	89061.4 	93174.5 	89464.7 	93084.0 	: 	: 	: 	: 	: 
MIO_EUR,S13,GD,EA17	9283932.3 	9024993.8 	8764221.8 	8404611.7 	7982141.8 	7260761.2 	6592414.8 	6094752.4 	5985694.0 	5845389.5 	5579697.1 	5324609.2 	5081733.0 	4922655.7 	4781546.4 	4710901.3 	4578295.1 	4429158.3 	4355057.5 	4067780.1 
MIO_EUR,S13,GD,EA18	9293558.0 	9033886.6 	8773307.8 	8413319.6 	7990571.1 	7267586.0 	6596925.4 	6096674.5 	5987406.4 	5847001.8 	5581288.1 	5325997.9 	5082995.9 	4923968.2 	4782557.4 	4711805.9 	4578868.5 	4429777.8 	4355678.6 	4068338.2 
MIO_EUR,S13,GD,EA19	9308384.3 	9047436.6 	8786571.9 	8424948.8 	8000721.5 	7275400.8 	6601687.5 	6101284.2 	5991558.3 	5850703.7 	5584692.6 	5329393.0 	5086361.6 	4927153.4 	4785469.5 	4714286.3 	4580461.9 	4431186.7 	4356609.7 	4068925.7 
MIO_EUR,S13,GD,EE	2072.4 	1889.1 	1713.4 	985.6 	964.1 	995.6 	741.1 	595.2 	595.5 	512.3 	491.4 	489.7 	442.9 	333.4 	315.6 	348.0 	300.4 	313.1 	282.1 	237.6 
MIO_EUR,S13,GD,EL	317117.0 	319215.0 	304814.0 	356003.0 	330372.0 	300876.0 	264659.0 	239857.0 	225551.0 	213827.0 	198967.0 	181117.0 	170992.0 	162566.0 	147898.0 	136111.2 	125899.8 	124441.2 	114823.8 	100623.8 
MIO_EUR,S13,GD,ES	1033741.0 	966044.0 	890728.0 	743530.0 	649259.0 	568700.0 	439771.0 	383798.0 	392168.0 	393479.0 	389888.0 	382775.0 	384145.0 	378883.0 	374557.0 	362224.0 	346417.0 	331629.9 	324301.0 	295603.7 
MIO_EUR,S13,GD,EU25	12010373.8 	11488414.5 	11162944.5 	10601334.5 	9967998.1 	8887869.8 	7881368.7 	7431859.3 	7328474.4 	7089229.5 	6719827.6 	6343074.4 	6083228.0 	5920186.6 	5765278.0 	: 	: 	: 	: 	: 
MIO_EUR,S13,GD,EU27	12081106.1 	11550027.7 	11220327.8 	10652192.7 	10011181.3 	8920813.0 	7903374.8 	7451919.2 	7346781.0 	7108015.7 	6739122.5 	6361510.4 	6102875.3 	5941373.6 	5782979.2 	: 	: 	: 	: 	: 
MIO_EUR,S13,GD,EU28	12117611.9 	11584923.2 	11250601.0 	10680307.1 	10036499.6 	8942585.8 	7921747.0 	7468213.4 	7362113.9 	7122929.4 	6752150.8 	6372910.0 	6113156.7 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,S13,GD,FI	121771.0 	112707.0 	105667.0 	95490.0 	88160.0 	75482.0 	63254.0 	63425.0 	65894.0 	65759.0 	67697.0 	64870.0 	59661.0 	59186.6 	57926.2 	55912.4 	56414.1 	57456.7 	57713.0 	56526.5 
MIO_EUR,S13,GD,FR	2037771.9 	1953409.0 	1869155.0 	1754356.0 	1632544.8 	1531590.1 	1358234.4 	1252965.4 	1194243.0 	1190764.3 	1124468.4 	1051310.9 	957720.4 	898236.6 	871149.7 	847891.5 	829321.3 	787748.0 	751116.5 	696243.3 
MIO_EUR,S13,GD,HR	36507.4 	34895.9 	30273.2 	28114.4 	25318.3 	21772.8 	18372.2 	16294.2 	15332.9 	14913.6 	13028.3 	11399.6 	10281.4 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,S13,GD,HU	77689.6 	77687.3 	76681.7 	72225.7 	78426.9 	75700.3 	72636.3 	66044.0 	62007.1 	53722.2 	49991.5 	41837.2 	40520.1 	32440.7 	27696.4 	27337.1 	24793.9 	24335.6 	24541.7 	26761.0 
MIO_EUR,S13,GD,IE	203186.5 	215333.1 	210238.1 	190122.6 	144227.1 	104667.4 	79604.7 	47147.8 	43692.3 	44379.3 	44055.8 	43555.9 	41538.5 	40524.2 	39094.1 	43212.9 	41352.7 	43599.1 	44446.7 	41333.3 
MIO_EUR,S13,GD,IT	2135901.8 	2069692.0 	1989421.2 	1907478.9 	1851212.5 	1769771.1 	1671127.3 	1605937.0 	1588062.5 	1518634.0 	1449653.9 	1397454.1 	1371672.6 	1360324.9 	1302586.6 	1285093.2 	1258222.6 	1236201.1 	1227834.7 	1070571.7 
MIO_EUR,S13,GD,LT	14826.3 	13550.0 	13264.1 	11629.2 	10150.4 	7814.8 	4762.1 	4609.7 	4151.9 	3701.9 	3404.5 	3395.1 	3365.7 	3185.2 	2912.1 	2480.4 	1593.4 	1408.8 	931.1 	587.5 
MIO_EUR,S13,GD,LU	11244.1 	10894.1 	9615.1 	8107.3 	7731.5 	5586.1 	5419.9 	2574.0 	2337.9 	1884.5 	1790.2 	1652.1 	1616.3 	1548.0 	1410.3 	1336.7 	1322.6 	1289.0 	1267.3 	1276.9 
MIO_EUR,S13,GD,LV	9625.7 	8892.8 	9086.0 	8707.9 	8429.4 	6824.8 	4510.6 	1922.0 	1712.3 	1612.3 	1591.0 	1388.7 	1262.9 	1312.5 	1011.0 	904.6 	573.5 	619.5 	621.1 	558.1 
MIO_EUR,S13,GD,MT	5421.5 	5245.0 	4872.5 	4809.4 	4462.2 	4161.9 	3845.5 	3592.1 	3480.3 	3610.1 	3452.1 	3270.2 	2925.8 	3000.0 	2654.0 	2441.8 	1790.2 	1568.6 	1177.2 	968.4 
MIO_EUR,S13,GD,NL	452056.0 	442197.0 	428591.0 	396421.0 	372627.0 	348864.0 	348131.0 	259884.0 	257602.0 	267038.0 	259947.0 	249821.0 	238213.0 	232073.0 	230080.0 	241323.0 	243135.0 	236787.4 	245013.4 	248710.5 
MIO_EUR,S13,GD,NO	92630.7 	107608.3 	117661.1 	98942.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,S13,GD,PL	202907.9 	223047.2 	215735.1 	191048.0 	193863.1 	165264.0 	143344.2 	145917.9 	130998.2 	119059.3 	102767.8 	83817.2 	84224.1 	83306.4 	70735.4 	63105.5 	56959.5 	56877.7 	50779.2 	50498.9 
MIO_EUR,S13,GD,PT	225766.6 	219649.0 	212534.9 	196231.4 	173062.4 	146691.3 	128191.4 	120088.5 	115002.2 	106919.5 	94454.1 	85726.1 	80133.6 	72554.2 	64640.5 	61074.6 	57727.9 	56022.3 	57442.6 	52963.7 
MIO_EUR,S13,GD,RO	59273.0 	54170.0 	50128.6 	44688.3 	37451.2 	27970.5 	17158.6 	14763.0 	12585.6 	12397.6 	11768.7 	10309.5 	10757.1 	10917.2 	7532.8 	6527.4 	4852.1 	4334.5 	2333.9 	: 
MIO_EUR,S13,GD,SE	187219.5 	169392.2 	159750.4 	151566.4 	147736.9 	129600.7 	114820.6 	133694.0 	147972.1 	149291.6 	148899.3 	144317.5 	139839.5 	137827.6 	136313.5 	160621.0 	149083.2 	157726.9 	157512.1 	151472.8 
MIO_EUR,S13,GD,SI	30132.6 	25427.1 	19336.4 	17133.9 	13839.9 	12469.7 	8216.0 	7964.4 	8204.4 	7687.3 	7425.4 	6941.5 	6707.8 	6035.5 	5483.6 	4921.0 	4428.9 	3915.3 	3540.4 	2788.0 
MIO_EUR,S13,GD,SK	40403.8 	40284.3 	37613.7 	30480.2 	27504.3 	22979.7 	19276.3 	16865.6 	15102.3 	13559.2 	14567.6 	12600.3 	11604.2 	11665.7 	10753.4 	9549.0 	6295.0 	6311.8 	5048.6 	3297.3 
